File Name,Code Snippet
s161896873.java,"class Main{
    public static void main(String[] a){
    
    //?????????
    int[] x = new int[];
    int x[] = {1,2,3,4,5,6,7,8,9,};
    int[] y = new int[];
    int y[] = {1,2,3,4,5,6,7,8,9,};
??????
??????for (i=0;i<10;i++){
     for (j=0;j<10;j++){
       system.out.println{x[i]+""x""+y[j]+""=""+x[i]*y[j]}
     }
    }
   }"
s162722953.java,"import java.io.BufferedReader;
import java.io.InputStreamReader;

public class Main {
    public static void main(String[] args) throws Exception {
 
int i;int j;
    for (i=1;i<10;i++){
        for(j=2;j<10;j++){
            System.out.printf(""%d x %2d = %d "", j,i,j*i);
        }
            System.out.println(""\n"");
        
    }
    }
    
}"
s162964632.java,"class Main{
    public static void main(String[] a){
int d;
for(int b = 0;b < 10;b++){
for(int y = 0;y < 10;y++){
d=b*y;
System.out.println(b+""x""+y+""=""+d);
            }
        }

    }
}"
s163224865.java,"public class Main {
    public static void main(String[] args) throws Exception {
        // Here your code !
        for(int i=1;i<=9;i++){
            for(int j=1;j<=9;j++){
                int mult = i * j;
                System.out.println(i+""x""+j+""=""+mult);
            }
        }
    }
}"
s163266334.java,"public class Main {

	public static void main(String[] args) {
		// TODO ?????????????????????????????????????????????

		for (int i = 1; i < 10 ; i++) {
			for (int j = 1; j < 10; j++)
			{
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}


	}

}"
s163797594.java,"import java.util.Scanner;
public class Main{
    public static void main(String[] args){
        for(int x=0;x<9;x++){
            for(int y=0;y<9;y++){
            System.out.println(""""+x+""x""+y+""=""+x*y);
        }}
    }
}"
s164421662.java,"class Main{
    public static void main(String[] a){
        for(int i=1;i<=9;i++){
            for(int j=1;j<=9;j++){
                System.out.println(i+""x""+j+""=""+i*j);
            }
        }
    }
}
"
s165160979.java,"class Main{
    public static void main(String[] a){

int i,j, k;
		for(i=1; i<=9; ){
			for(j=1; j<=9; j++){
				k = i*j;
				System.out.println(i + ""x"" + j + ""="" + k);	
			
			}
	
	i++; }	
	}    
}
}"
s165181570.java,"class NewMain {

    public static void main(String[] args) {
        
        for(int i=1; i<10; i++){
            for(int y=1; y<10 ; y++){
            System.out.println(i + ""x"" + i + ""="" + i*i);
            }
        }
        }
        
    }"
s166325617.java,"class Main{
    public static void main(String[] a){
    	for(int i=1; i<=9; i++)
    		for(int j=1; j<=9; j++)
    			System.out.println(i + ""x"" + j + ""="" + i*j);
    }
}"
s167095834.java,"class Main{    public static void main(String[] a){     for (int x=0; x<9; x++) {      for (int y=0; y<9; y++) {       System.out.println(x+""x""+y+""=""+x*y);      }     }   }}"
s167417244.java,"public class Main {
	public static void main(String[] args){
		for(int i = 1; i <= 9; i++){
			for(int j = 1; j <= 9; j++){
				System.out.println(i + ""x"" + j + ""="" + i * j);
			}
		}
	}
}"
s168028157.java,"public class Main{

	public static void main(String[] args) {
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}
}"
s168122412.java,"class main{
    public static void main(String[] a){
      for ( int i = 1; i < 10; i++ ){
        for ( int j = 1; j < 10; j++ ){
          System.out.println(i + ""x"" + j + ""="" + (i*j));
        }
      }
    }
}"
s168341502.java,"public class Main{public static void main(String[]a){for(int i=0,j;i++<9;)for(j=0;j++<9;)System.out.printf(""%dx%d=%d\n"",i,j,i*j);}}"
s168413546.java,"public class Main
{
	public static void main(String[] a)
	{
		for(int i=1;i<10;i++)for(int j=1;j<10;j++)
		{
			System.out.println(i+""x""+j+""=""+(i*j));
		}
	}
}"
s168517694.java,"
public class Main {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}

	}

}"
s169071120.java,"class Main{
    public static void main(String[] a){
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				System.out.println(i + ""*"" + j + ""="" + (i * j));
			}
		}

    }
}"
s169094868.java,"import java.util.Scanner;
public class Main{
    public static void main(String[] args){
        for(int x=0;x<9;x++){
            for(int y=0;y<9;y++){
            System.out.println(""""x+""x""+y+""=""+x*y);
        }}
    }
}"
s169177343.java,"import java.util.Scanner;
 
class Main {
  public static void main(String[] args) {
      for (int i = 1; i < 10; i++) {
          for (int j = 1; j < 10; j++) {
              System.out.println( i + ""x"" + j + ""="" + i*j);
          }
      }
  }
}"
s169273689.java,"package aoj;

public class QQ {
	public static void main(String[] args){
	for(int i = 1;i <= 9; i++){
		for(int k = 1;k <= 9; k++){
			System.out.println(i+""x""+k+""=""+i*k);
		}
	}
	}
	public QQ() {
	}
	
}"
s171116103.java,"class Main{
    public static void main(String[] a){
      for (int i=1;i<=9;i++) {
            for (int j=1;j<=9;j++) {
                System.out.println(i+""x""+j+""=""+i*j);
            }
        }

    }
}"
s171174577.java,"for(int i = 1; i <= 9; i++){
            for(int n = 1; n <= 9; n++){
                System.out.println(i + ""x"" + n + ""="" + i*n);
            }
        }"
s171870699.java,"public class Main{static{int i=1,j;for(;i<=9;i++)for(j=1;j<=9;)System.out.println(i+""x""+j+""=""+i*j++);System.exit(0);}}"
s172099361.java,"class qq{
		public static void main(String argv[]) {
				StringBuffer n = new StringBuffer();
				for(int i = 1;i<=9;i++){
						for(int j = 1 ;j<=9;j++){
								int k = i *j;
								n.append(i+""x""+ j+""=""+k+""\n"");
						}
				}
				System.out.print(n.toString());
		}
}"
s172187660.java,"public class Main {

	public static void main(String[] a) {

		for(int i = 1; i <= 9; i++){
			for(int j = 1; j <= 9; j++){

				int y = i * j;

				System.out.println(i+""x""+j+""=""+y);
			}

		}

	}

}"
s172894594.java,"public class main {
    public static void main(String[] a) {
        for(int a=0;a<9;){
		a=a+1;
            for(int b=1;b<=9;){
                System.out.println(a+""×""+b+""=""+a*b);
		b=b+1;
            }
        }
    }
}"
s173058134.java,"import java.*;

class Main{
    public static void main(String[] a){
		for(int i = 1; i < 10; i++){
			int k = 0;
			k = i * i;
			System.out.println(i + ""×"" + i + ""="" + k);
		}
    }
}"
s173908223.java,"public class Main {
    public static void main(String[] args) {
        for (int i = 1; i < 10; i++) {
            for (int j = 1; j < 10; j++) {
                System.out.println(i + ""x"" + j + ""="" + i * j);
            }
        }
    }
}"
s174875589.java,"import java.io.*;

class Main{
    public static void main(String args[]){
        Qq q = new Qq(9);
        q.outputQQ();
    }
}

class Qq{
    int wide;

    Qq(int w){
        wide = w;
    }
    
    void outputQQ(){
        for (int i = 1; i <= wide; i ++){
            for(int j = 1; j <= wide;j ++) {
                System.out.println(i*j);
            }
        }
    }
}"
s175200373.java,"class Main{
    public static void main(String[] a){
    int i, j;
    
    for(j = 1;j < 10;j++)
         for(i = 1;i < 10;i++)
    System.out.println(j + ""x"" + i + ""="" + j*i);
    }
}"
s175532093.java,"class Main {
	public static void main(String[] a) {
		for (int i = 1; i <= 9; i++) {
			for (int j = 1; j <= 9; j++) {
				System.out.println(String.format(""%sx%s=%d"",i,j,i*j));
			}
		}
	}
}"
s175886212.java,"class Main{
    public static void main(String[] a){
         for(int i=1;i<=9;i++){
			for(int j=1;j<=9;j++){
				int a=i*j;
				System.out.println(i+""X""+j+""=""+a);
			}
			
		}

    }
}"
s176103154.java,"class main {
    
    void run() {
        for (int i=1;i<10;i++) {
            for (int j=1;j<10;j++) 
                System.out.println( i + ""x"" + j + ""+""  + i*j);
        return;
    }
    
    public static void main(String[] args) {
       new main().run();
    }
}"
s176473475.java,"class Main{
    public static void main(String[] a){
        for (int i = 0; i <= 9 * 9; i++) {
			int a = i / 9 + 1;
			int b = i % 9 + 1;

			System.out.println(a + ""*"" + b + ""="" + a * b);

	}


    }
}"
s176569425.java,"public class Main {
    public static void main(String[] args) {
        for (int i = 1;  i <10; i++) {
            for (int j = 1; j < 10; j++) {
                System.out.println(i+""x""+j+""=""+(i*j));
            }
        }
    }
    
}"
s177094556.java,"class Main{
public static void main(String[] a){
for(int x = 1; x <= 9; x++){
for(int y = 1; y <= 9; y++){
System.out.print(x + ""x"" + y + ""="" + (x * y));
}
}
}
}"
s177238440.java,"import java.util.*;
public class Main{
    static Scanner kbd = new Scanner(System.in);
    public static void main(String[] args){
	int n, m;
	for(n=1; n<=9; n++){
	    for(m=1; m<=9; m++){
		System.out.println(n+""x""+m+""=""+n*m);
	    }
	}
    }
}"
s177389386.java,"class Main {
	public static void main(String[] args) {
		for (int i = 1; i<10 ;i++){
			for(int j = 1;j < 10 ;j++){				
				System.out.println(i + ""??"" + j + ""="" + (i*j) );
			}
		}
	}
}"
s177689167.java,hoge
s177778655.java,"
import java.io.BufferedReader;
import java.io.IOException;
import java.io.InputStreamReader;

public class Main {

	public static void main(String[] args) throws NumberFormatException,
			IOException {
		BufferedReader reader = new BufferedReader(new InputStreamReader(
				System.in));

		StringBuilder builder = new StringBuilder();
		for(int i=1;i<10;i++){
			for(int j=1;j<10;j++){
				builder.append(i).append('x').append(j).append('=').append(i*j).append('\n');
			}
		}
		System.out.print(builder);
	}
}"
s178084117.java,"public class Main {
	public static void main(String[] args){
		int sum;
		for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				sum = i * j;
				System.out.println(i + ""x"" + j + ""="" + sum);
			}
		}
	}
}
"
s178373020.java,"package vol0;

public class Main
{
	public static void main(String[] args)
	{
		for (int x = 1; x <= 9; x++)
		{
			for (int y = 1; y <= 9; y++)
			{
				System.out.printf(""%dx%d=%d\n"", x, y, x * y);
			}
		}
	}
}"
s179370961.java,"public class Main{
public static void main(String args[]){

for(int i=1; i<=9; i++){
for(int j=1; j<=9; j++){
System.out.println(i+""x""+j+""=""+(i*j));
}
}

}
}"
s179547420.java,"public class Main {
    public static void main(String[] args) {
        for (int i = 1; i <= 9; i++) {
            for (int j = 1; j <= 9; j++) {
                System.out.println(String.format(""%dx%d=%d"", i, j, i * j));
            }
        }
    }
}"
s179675359.java,"class Main {
	public static void main(String[] args) {
		for(int i=1; i<=9; i++ ){
			for(int j=1; j <=9;j++){
				System.out.println(i+""x""+j+""=""+ i*j);
			}
		}
	}

}

"
s180049766.java,"public class Main {
	public static void main(String[] a) {
		for (int i = 1; i <= 9; i++) {
			for (int s = 1; s <= 9; s++) {
				int multiple = i * s;
				System.out.println(i + ""x"" + s + ""="" + multiple);
			}

		}

	}

}"
s180450787.java,"class Main{
    public static void main(String[] a){
        for(int i = 1;i<10;i++){
            for(int j = 1;j<10;j++){
                System.out.println(i + ""x"" + j + ""="" + i*j)
            }
        }
    }
}"
s180882241.java,"public class QQ {

	/**
	 * @param args
	 */
	public static void main(String[] args) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}

	}

}"
s181987768.java,"public class Main {

	public static void main(String[] args) {

		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j + ""="" + (i*j));
			}
		}
	}

}"
s183152296.java,"public class Main{
	  public static void main(String[] a){
		  for(int i=1;i<=9;i++){
			  for(int j=1;j<=9;j++){
				  System.out.println(i+""x""+j+""=""+(i*j));
			  }
		  }
	  }
}"
s183379064.java,"public class Main {

	//自分が書いたコード
	public static void main(String[] a) {
		for (int i = 1; i < 10; i++) {
			for (int j = 1; j < 10; j++) {
				System.out.println(i+""x""+j+""=""+(i*j));
			}
		}
	}

}
"
s183872704.java,"class Main{
	public static void main(String[] args){
    	for(int i=1;i<=9;i++){
    		for(int j=1;j<=9;j++){
    			System.out.println(i+""x""+j+""=""+(i*j));
    		}
    	}
	}
}"
s184092247.java,"class Main{
	public static void main(String[] a) throws Exception {
		int[] heights = new int[10];
		for (int i = 0; i < 10; i++) {
			BufferedReader height = new BufferedReader(new InputStreamReader(System.in));	
			heights[i] = Integer.parseInt(height.readLine());
			System.out.println(heights[i]);
		}
		Arrays.sort(heights);
		System.out.println(heights[0]);
		System.out.println(heights[1]);
		System.out.println(heights[2]);
	}
}"
s184138019.java,"class q0000{
	public static void main(String args[]){
		for(int i = 1; i < 10; i++){
			for(int j = 1; j < 10; j++){
				System.out.println(i + ""x"" + j + ""="" + i*j);
			}
		}
		return;
	}
}"
s184220118.java,"import java.util.Scanner ;

public class Main
{
  public static void main(String[] args)
  {
    Scanner in=new Scanner(System.in);
    
    int i , j , c ;
    
    for(i=1;i<=9;i++)
    {
      for(j=1;j<=9;j++)
      {
        c= i * j ;
        
        System.out.println(i+""X""+j+""=""+c);
      }
    }
  }
}"
s184556734.java,"class Main{
    public static void main(String[] args){
    	int i,j;
    	for (i=1;i<=9;i++){
    		for (j=1;j<=9;j++){
    			System.out.println(i+""×""+j+""=""+i*j );
    		}
    	}
    }
}
"
s184682432.java,"class Main{
	public static void main(String[] a) {
		for(int i=1; i<10; i++){
			for(int j=1; j<10; j++){
				System.out.println(i + ""&#10005;"" + j + ""="" + i*j);
			}
		}
	}
}"
s185044090.java,"
public class Main {
    public static void main(String args[]) throws Exception {
    	for (int i = 1; i <= 9; i++){
    		for (int j = 1; j <= 9; j++){
    			System.out.println(i + ""x"" + j + ""="" + i * j );
    		}
    	}
    }
}"
s185057099.java,"package volume0;

public class QQ {
	public static void main(String[] args) {
		for(int i=1;i<10;i++){
			for(int j=1; j<10;j++){
				System.out.println(i+""x""+j+""=""+i*j);
			}
		}
	}

}"
s185194187.java,"public class Main{
    public static void main(String[] a){
      for (int i = 1; i <= 9; i++)
      for (int j = 1; i <= 9; j++)
      System.out.println(i + ""x"" + j + ""="" + i*j);
    }
}"
s185231960.java,"import java.util.*;

class Main {
	public static void main(String[] args) throws Exception{
		try(Scanner sc = new Scanner(System.in)){
			Highest3 h3 = new Highest3();
			while(sc.hasNextInt()){
				int a=sc.nextInt();
				h3.renew(a);
			}
			for(int i=0;i<3;i++)System.out.println(h3.get(i));
		}
	}
}
class Highest3{
	private int[] height=new int[3];
	Highest3(){
		for(int i=0;i<3;i++)this.height[i]=0;
	}
	public void renew(int height){
		int[] h4= new int[4];
		for(int i=0;i<3;i++)h4[i]=this.height[i];
		h4[3]=height;
		Arrays.sort(h4);
		for(int i=0;i<3;i++)this.height[i]=h4[3-i];
	}
	public int get(int i){
		return this.height[i-1];
	}
}"
