submission_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s733756595,u813675766,1489036311,Java,JAVA,java,Accepted,40,24252,235,1/1
s733784960,u702258333,1306960667,Java,JAVA,java,Accepted,40,9364,167,
s733924019,u528773839,1428850020,Java,JAVA,java,Runtime Error,0,0,271,0/1
s734127550,u637673746,1467598319,Java,JAVA,java,Compile Error,40,0,313,0/1
s734601671,u011621222,1380684504,Java,JAVA,java,Accepted,40,16848,1286,1/1
s734993365,u818330642,1465114849,Java,JAVA,java,Wrong Answer,30,24112,179,0/1
s735066674,u977493108,1401890068,Java,JAVA,java,Compile Error,40,0,182,0/1
s735553252,u532203010,1459911124,Java,JAVA,java,Wrong Answer,40,23808,193,0/1
s735625470,u839135802,1517936282,Java,JAVA,java,Accepted,40,24108,181,1/1
s735833540,u551456712,1492183532,Java,JAVA,java,Compile Error,0,0,250,0/1
s736231894,u021233305,1393767270,Java,JAVA,java,Wrong Answer,40,17000,188,0/1
s737056262,u170668497,1486955002,Java,JAVA,java,Accepted,40,24024,316,1/1
s737071609,u308335322,1481764775,Java,JAVA,java,Accepted,40,24172,163,1/1
s737163099,u063731366,1449479142,Java,JAVA,java,Compile Error,90,0,197,0/1
s737823629,u807589528,1557467215,Java,JAVA,java,Accepted,30,24112,209,1/1
s738163611,u011621222,1347686166,Java,JAVA,java,Compile Error,150,0,2526,0/1
s739866997,u050310696,1346583726,Java,JAVA,java,Accepted,50,9344,183,1/1
s739890263,u989082914,1461671918,Java,JAVA,java,Compile Error,0,0,146,0/1
s740290524,u609246174,1470356865,Java,JAVA,java,Compile Error,0,0,135,0/1
s740559078,u372785464,1351601393,Java,JAVA,java,Compile Error,80,0,257,0/1
s740998261,u489809100,1430734917,Java,JAVA,java,Compile Error,660,0,182,0/1
s741233225,u184989919,1491035224,Java,JAVA,java,Accepted,40,24296,195,1/1
s741630792,u174656551,1500741132,Java,JAVA,java,Runtime Error,0,0,164,0/1
s741861900,u696166817,1411040263,Java,JAVA,java,Wrong Answer,40,16856,291,0/1
s741988804,u602293299,1478506297,Java,JAVA,java,Wrong Answer,40,24092,209,0/1
s742179912,u777739591,1448525874,Java,JAVA,java,Accepted,40,24156,162,1/1
s742282574,u680029215,1509069276,Java,JAVA,java,Wrong Answer,30,24108,197,0/1
s742892507,u760351030,1356966004,Java,JAVA,java,Accepted,50,9344,159,1/1
s743019983,u558348456,1461120104,Java,JAVA,java,Accepted,30,23924,202,1/1
s743114099,u141903539,1504675237,Java,JAVA,java,Compile Error,80,0,177,0/1
s743323492,u879226672,1430899554,Java,JAVA,java,Accepted,40,16860,484,1/1
s743374133,u622375508,1484675293,Java,JAVA,java,Wrong Answer,30,24120,183,0/1
s743730970,u104924480,1545804794,Java,JAVA,java,Accepted,30,24184,248,1/1
s744197903,u675844759,1389594231,Java,JAVA,java,Runtime Error,0,0,136,0/1
s745251366,u104924480,1545804776,Java,JAVA,java,Compile Error,0,0,248,0/1
s745610896,u559408036,1477227617,Java,JAVA,java,Accepted,50,24368,196,1/1
s746111375,u907626292,1337690435,Java,JAVA,java,Accepted,90,12000,162,1/1
s746557524,u174656551,1500740771,Java,JAVA,java,Compile Error,280,0,190,0/1
s746929709,u220242928,1471583039,Java,JAVA,java,Wrong Answer,30,23992,186,0/1
s747037434,u236679854,1480369282,Java,JAVA,java,Wrong Answer,30,24224,191,0/1
s747763485,u675844759,1389592929,Java,JAVA,java,Compile Error,40,0,181,0/1
s748262839,u487029611,1481085802,Java,JAVA,java,Compile Error,30,0,203,0/1
s748614562,u489809100,1430736963,Java,JAVA,java,Compile Error,0,0,172,0/1
s748741544,u196414313,1488680478,Java,JAVA,java,Accepted,30,24172,193,1/1
s748944152,u067618537,1484105182,Java,JAVA,java,Wrong Answer,40,24004,227,0/1
s749183470,u067299340,1486958432,Java,JAVA,java,Accepted,40,24148,267,1/1
s749226411,u636643167,1486106759,Java,JAVA,java,Accepted,40,24084,192,1/1
s749660884,u709118050,1470891260,Java,JAVA,java,Compile Error,30,0,148,0/1
s749781128,u144815373,1434803091,Java,JAVA,java,Runtime Error,0,0,188,0/1
s749975412,u220242928,1471582231,Java,JAVA,java,Compile Error,60,0,192,0/1
s750100462,u170668497,1486951375,Java,JAVA,java,Accepted,50,23908,306,1/1
s750418773,u816482850,1456844543,Java,JAVA,java,Accepted,50,24916,157,1/1
s750753871,u770686467,1344488630,Java,JAVA,java,Accepted,40,9348,160,1/1
s750898975,u793590364,1505967562,Java,JAVA,java,Compile Error,40,0,206,0/1
s752737564,u786905144,1551881196,Java,JAVA,java,Accepted,30,24084,194,1/1
s752777309,u622375508,1484674540,Java,JAVA,java,Wrong Answer,30,24128,141,0/1
s752839727,u207514209,1372243520,Java,JAVA,java,Accepted,50,17960,192,1/1
s753571174,u814658648,1437797277,Java,JAVA,java,Accepted,30,16856,216,1/1
s753598571,u326735320,1498099086,Java,JAVA,java,Accepted,30,24260,183,1/1
s754095732,u490144125,1473812505,Java,JAVA,java,Compile Error,0,0,207,0/1
s754274114,u205820388,1321111491,Java,JAVA,java,Accepted,40,9352,256,
s755112411,u907152698,1416445044,Java,JAVA,java,Accepted,30,16844,188,1/1
s755949009,u464818679,1406333566,Java,JAVA,java,Wrong Answer,40,16852,229,0/1
s756074321,u683530803,1479641330,Java,JAVA,java,Accepted,30,23940,429,1/1
s756255511,u011621222,1350178597,Java,JAVA,java,Compile Error,100,0,264,0/1
s756454404,u158984425,1370353081,Java,JAVA,java,Wrong Answer,40,16844,190,0/1
s756478722,u188882971,1433915142,Java,JAVA,java,Runtime Error,0,0,195,0/1
s756495575,u833052802,1458875247,Java,JAVA,java,Compile Error,40,0,209,0/1
s756859259,u654676030,1490190394,Java,JAVA,java,Compile Error,10,0,167,0/1
s757151757,u967850487,1428303827,Java,JAVA,java,Accepted,40,16852,258,1/1
s757541007,u220139062,1287466732,Java,JAVA,java,Compile Error,80,12000,242,
s757596067,u449077029,1461687590,Java,JAVA,java,Compile Error,50,0,269,0/1
s757682296,u545152391,1430468671,Java,JAVA,java,Accepted,40,16852,239,1/1
s758401616,u986924676,1463321419,Java,JAVA,java,Accepted,40,24196,167,1/1
s758421334,u501711118,1433084530,Java,JAVA,java,Wrong Answer,40,16856,180,0/1
s758955685,u011621222,1356016902,Java,JAVA,java,Runtime Error,0,9220,175,0/1
s759401355,u149188501,1435666001,Java,JAVA,java,Compile Error,270,0,215,0/1
s759478793,u858951032,1509097871,Java,JAVA,java,Accepted,40,24136,207,1/1
s759981229,u591220608,1494296443,Java,JAVA,java,WA: Presentation Error,40,24080,259,0/1
s760268723,u383876854,1404269355,Java,JAVA,java,Compile Error,60,0,291,0/1
s760276110,u331147105,1447336254,Java,JAVA,java,Accepted,60,24104,202,1/1
s761084644,u862003818,1395705116,Java,JAVA,java,Accepted,30,16848,213,1/1
s761437310,u413313314,1425481569,Java,JAVA,java,Accepted,40,16844,151,1/1
s761448178,u407513315,1325753613,Java,JAVA,java,Accepted,40,9360,212,
s762103408,u091501049,1394868443,Java,JAVA,java,Runtime Error,0,0,208,0/1
s762853984,u170668497,1486952006,Java,JAVA,java,Accepted,40,23920,253,1/1
s762929830,u546284662,1487088116,Java,JAVA,java,Accepted,30,24156,183,1/1
s764539165,u399118522,1334155277,Java,JAVA,java,Compile Error,130,0,196,0/1
s764869067,u833890675,1462756326,Java,JAVA,java,Accepted,40,24140,210,1/1
s764983334,u234052535,1502375148,Java,JAVA,java,Accepted,30,24000,232,1/1
s765589671,u271426617,1401890468,Java,JAVA,java,Compile Error,10,0,189,0/1
s765623562,u202452156,1492563295,Java,JAVA,java,Wrong Answer,40,24384,259,0/1
s765754966,u833052802,1458876428,Java,JAVA,java,Compile Error,50,0,188,0/1
s766352660,u464818679,1406333355,Java,JAVA,java,Compile Error,5800,0,232,0/1
s766410458,u248155947,1521620212,Java,JAVA,java,Compile Error,0,0,145,0/1
s766440882,u053208998,1380692787,Java,JAVA,java,Wrong Answer,40,17004,180,0/1
s767179363,u220242928,1471582211,Java,JAVA,java,Compile Error,60,0,192,0/1
s767505278,u403164147,1479213891,Java,JAVA,java,Compile Error,40,0,190,0/1
s767736499,u145643522,1423739598,Java,JAVA,java,Accepted,60,18188,296,1/1
s768307168,u341436642,1494725172,Java,JAVA,java,Accepted,30,24124,244,1/1
s769196491,u644736604,1492886232,Java,JAVA,java,Runtime Error,0,0,162,0/1
s769328074,u066571171,1473866018,Java,JAVA,java,Compile Error,0,0,199,0/1
s769765583,u833052802,1458877601,Java,JAVA,java,Runtime Error,0,0,194,0/1
s769801929,u724963150,1475571725,Java,JAVA,java,Accepted,40,24172,189,1/1
s770030327,u052250542,1503389638,Java,JAVA,java,Compile Error,17380,0,307,0/1
s770759011,u660498157,1278986001,Java,JAVA,java,Accepted,50,9368,510,
s771190430,u161732599,1458570222,Java,JAVA,java,WA: Presentation Error,40,24164,280,0/1
s771650677,u637673746,1467599531,Java,JAVA,java,Compile Error,40,0,186,0/1
s772370996,u529869306,1362562692,Java,JAVA,java,Wrong Answer,40,16860,238,0/1
s772943445,u791924778,1379049283,Java,JAVA,java,Wrong Answer,40,16836,185,0/1
s773160303,u724424933,1359812330,Java,JAVA,java,Wrong Answer,30,16824,98,0/1
s773572067,u319725914,1533891003,Java,JAVA,java,Accepted,50,24812,233,1/1
s773625405,u145643522,1417907533,Java,JAVA,java,Compile Error,40,0,166,0/1
s774016062,u932673438,1292242293,Java,JAVA,java,Compile Error,40,9376,224,
s774176038,u544931410,1404476503,Java,JAVA,java,Wrong Answer,40,16856,286,0/1
s774885800,u362272804,1402421330,Java,JAVA,java,Compile Error,20000,0,178,0/1
s776426366,u616763279,1530367320,Java,JAVA,java,WA: Presentation Error,40,24144,183,0/1
s776508222,u636643167,1486106681,Java,JAVA,java,Runtime Error,0,0,192,0/1
s776902963,u205574338,1542517068,Java,JAVA,java,Accepted,40,24908,278,1/1
s777058867,u377778881,1457671806,Java,JAVA,java,Accepted,30,24224,198,1/1
s777529822,u863636787,1471583011,Java,JAVA,java,Compile Error,30,0,229,0/1
s777646475,u104924480,1545804141,Java,JAVA,java,Runtime Error,0,0,240,0/1
s777854611,u469183706,1499665635,Java,JAVA,java,Wrong Answer,30,24160,263,0/1
s777990384,u762532946,1471583795,Java,JAVA,java,Compile Error,40,0,252,0/1
s778213074,u074931174,1451633977,Java,JAVA,java,Accepted,30,24168,334,1/1
s778313804,u329812763,1498728413,Java,JAVA,java,Compile Error,50,0,340,0/1
s778845507,u588294115,1480887501,Java,JAVA,java,Compile Error,60,0,166,0/1
s778912554,u339799217,1396160424,Java,JAVA,java,Wrong Answer,40,16920,190,0/1
s778959347,u158338651,1460702067,Java,JAVA,java,Compile Error,0,0,185,0/1
s779491740,u645117411,1482470486,Java,JAVA,java,Compile Error,0,0,343,0/1
s779598910,u853459486,1494857501,Java,JAVA,java,Accepted,30,24212,179,1/1
s780484070,u011621222,1366003744,Java,JAVA,java,Accepted,40,16860,330,1/1
s781791830,u613835440,1467729821,Java,JAVA,java,Compile Error,50,0,213,0/1
s782039389,u037469741,1509720758,Java,JAVA,java,Accepted,40,24260,329,1/1
s782359583,u261607816,1465268624,Java,JAVA,java,Accepted,40,24068,152,1/1
s784396377,u011621222,1347517278,Java,JAVA,java,Compile Error,0,0,1416,0/1
s785059182,u524579376,1512700178,Java,JAVA,java,Accepted,50,24228,272,1/1
s787168368,u645117411,1482060375,Java,JAVA,java,Accepted,40,24076,2797,1/1
s787934790,u460456614,1435811473,Java,JAVA,java,Accepted,40,16856,236,1/1
s788033896,u300858087,1437164137,Java,JAVA,java,Accepted,40,15016,250,1/1
s788275258,u697403612,1538368105,Java,JAVA,java,Accepted,30,24332,183,1/1
s789001252,u622375508,1484674428,Java,JAVA,java,Compile Error,30,0,269,0/1
s789188601,u455047048,1443659987,Java,JAVA,java,Compile Error,0,0,224,0/1
s789782214,u529869306,1362562336,Java,JAVA,java,Wrong Answer,40,16856,226,0/1
s790780117,u977493108,1401889996,Java,JAVA,java,Wrong Answer,40,16912,181,0/1
s790949880,u660498157,1309075540,Java,JAVA,java,Compile Error,100,0,159,
s790955084,u753862498,1368665991,Java,JAVA,java,Accepted,50,17948,252,1/1
s791064304,u804294347,1366894591,Java,JAVA,java,Compile Error,2200,0,165,0/1
s791249663,u178572963,1500804222,Java,JAVA,java,Compile Error,10,0,202,0/1
s791342188,u616763279,1530367411,Java,JAVA,java,WA: Presentation Error,40,24208,173,0/1
s791677528,u814387366,1393068297,Java,JAVA,java,Accepted,40,16844,186,1/1
s793262114,u692394646,1484638451,Java,JAVA,java,Compile Error,50,0,193,0/1
s794147123,u435518193,1362245391,Java,JAVA,java,Accepted,50,17016,199,1/1
s794545146,u968014168,1434615423,Java,JAVA,java,Accepted,40,16852,285,1/1
s794945263,u521215826,1368039597,Java,JAVA,java,Wrong Answer,30,16860,192,0/1
s795331315,u586054093,1390107577,Java,JAVA,java,Accepted,40,16868,385,1/1
s795488163,u236978661,1460609915,Java,JAVA,java,Compile Error,50,0,227,0/1
s796327300,u011621222,1361016476,Java,JAVA,java,Runtime Error,0,0,213,0/1
s796414055,u011621222,1362284131,Java,JAVA,java,Accepted,40,16856,167,1/1
s796583751,u226079266,1319293747,Java,JAVA,java,Accepted,40,9356,118,
s796696829,u861845514,1382945537,Java,JAVA,java,Accepted,40,16856,247,1/1
s797146466,u793590364,1505967701,Java,JAVA,java,Compile Error,40,0,206,0/1
s797733173,u211138527,1434212500,Java,JAVA,java,Accepted,30,16852,142,1/1
s798088529,u372785464,1351601648,Java,JAVA,java,Accepted,40,9184,262,1/1
s798832675,u602293299,1478506223,Java,JAVA,java,Wrong Answer,50,24256,206,0/1
s799311227,u141903539,1504675447,Java,JAVA,java,Wrong Answer,40,24176,171,0/1
s799314662,u704237261,1428642663,Java,JAVA,java,Accepted,30,16852,175,1/1
s801216153,u026129418,1353736396,Java,JAVA,java,Wrong Answer,40,9052,130,0/1
s801450335,u821203720,1366901480,Java,JAVA,java,Wrong Answer,40,16852,167,0/1
s802318661,u011621222,1541188556,Java,JAVA,java,Wrong Answer,50,25972,245,0/1
s803509613,u343249615,1389072862,Java,JAVA,java,Accepted,40,16856,228,1/1
s803563664,u770686467,1344486951,Java,JAVA,java,Runtime Error,0,9176,160,0/1
s803575451,u220242928,1471413157,Java,JAVA,java,Compile Error,30,0,224,0/1
s803693776,u011621222,1324057079,Java,JAVA,java,Compile Error,90,0,236,
s803723820,u016690321,1457271512,Java,JAVA,java,Accepted,40,23872,302,1/1
s803852177,u680906409,1334276764,Java,JAVA,java,Wrong Answer,50,9364,176,0/1
s803950595,u788025930,1585824718,Java,JAVA,java,Accepted,70,26192,414,1/1
s804436303,u898947206,1560470043,Java,JAVA,java,Accepted,30,24172,203,1/1
s804784540,u026129418,1353736492,Java,JAVA,java,Accepted,40,9336,154,1/1
s804908260,u529013669,1312614848,Java,JAVA,java,Compile Error,90,0,262,
s805017212,u170668497,1486954877,Java,JAVA,java,Accepted,40,24164,253,1/1
s805128904,u413996626,1309074603,Java,JAVA,java,Wrong Answer,40,9204,122,
s805393320,u032662562,1468410006,Java,JAVA,java,Accepted,60,24888,194,1/1
s805407893,u972901560,1440867460,Java,JAVA,java,Accepted,40,16852,165,1/1
s805505889,u616763279,1530367107,Java,JAVA,java,Wrong Answer,30,23924,182,0/1
s805626391,u252368621,1474422877,Java,JAVA,java,Runtime Error,0,0,218,0/1
s805743974,u502883029,1557466945,Java,JAVA,java,Accepted,30,24156,187,1/1
s805827627,u760351030,1342179895,Java,JAVA,java,Accepted,50,9372,162,1/1
s806953323,u755268821,1451582742,Java,JAVA,java,Wrong Answer,70,24080,158,0/1
s807361209,u859393176,1430898551,Java,JAVA,java,Accepted,30,16884,161,1/1
s808270621,u023493579,1376067206,Java,JAVA,java,Wrong Answer,40,16856,155,0/1
s808611996,u654676030,1490190434,Java,JAVA,java,Accepted,40,24284,167,1/1
s809407910,u777338381,1491830851,Java,JAVA,java,Compile Error,10,0,699,0/1
s809731757,u622375508,1484674755,Java,JAVA,java,Compile Error,30,0,142,0/1
s810050164,u876209260,1541058726,Java,JAVA,java,Accepted,50,24564,205,1/1
s810074068,u799659775,1443524235,Java,JAVA,java,Accepted,50,24268,241,1/1
s810354048,u355438851,1320241972,Java,JAVA,java,Accepted,100,12000,306,
s811148789,u409193666,1468669395,Java,JAVA,java,Compile Error,40,0,218,0/1
s811813319,u181008385,1442148640,Java,JAVA,java,Accepted,30,16856,221,1/1
s811971694,u083285064,1436449566,Java,JAVA,java,Accepted,50,17940,241,1/1
s812068840,u746184552,1287746623,Java,JAVA,java,Wrong Answer,100,12000,176,
s813541963,u146879185,1410431507,Java,JAVA,java,Wrong Answer,40,16852,186,0/1
s813708917,u903857457,1460940875,Java,JAVA,java,Wrong Answer,50,24132,213,0/1
s813920605,u426210297,1467727788,Java,JAVA,java,Compile Error,60,0,167,0/1
s814292259,u383876854,1404269796,Java,JAVA,java,Accepted,50,18076,282,1/1
s814792247,u871583613,1382547205,Java,JAVA,java,Accepted,40,16856,176,1/1
s815178930,u125128913,1359779165,Java,JAVA,java,Accepted,40,16848,181,1/1
s815641245,u658137665,1476174145,Java,JAVA,java,Accepted,30,24028,176,1/1
s817091622,u030036425,1492069395,Java,JAVA,java,Accepted,50,24648,251,1/1
s817289406,u528773839,1428842349,Java,JAVA,java,Runtime Error,0,0,207,0/1
s817446043,u383876854,1404268311,Java,JAVA,java,Compile Error,0,0,250,0/1
s817473401,u371406615,1441094739,Java,JAVA,java,Accepted,30,16856,220,1/1
s818023698,u128939728,1414403516,Java,JAVA,java,Accepted,40,16852,244,1/1
s819167546,u675844759,1389594351,Java,JAVA,java,Accepted,30,16916,140,1/1
s819344915,u676399799,1266214420,Java,JAVA,java,Runtime Error,-10,9184,103,
s819355743,u214219188,1432203044,Java,JAVA,java,Wrong Answer,40,15208,197,0/1
s819774236,u251290153,1434364650,Java,JAVA,java,Compile Error,0,0,375,0/1
s819968528,u358879127,1279004579,Java,JAVA,java,Runtime Error,-10,9264,343,
s820252305,u220242928,1471582849,Java,JAVA,java,Compile Error,40,0,188,0/1
s820410080,u011621222,1372085163,Java,JAVA,java,Compile Error,20000,0,280,0/1
s820435270,u808689778,1493907007,Java,JAVA,java,Wrong Answer,100,30456,354,0/1
s820779791,u068688730,1458291069,Java,JAVA,java,Runtime Error,0,0,201,0/1
s821416077,u814387366,1393068103,Java,JAVA,java,Compile Error,1260,0,185,0/1
s822239655,u403377969,1504113304,Java,JAVA,java,Accepted,50,24800,276,1/1
s822576072,u613835440,1467729940,Java,JAVA,java,Wrong Answer,30,24044,193,0/1
s824110698,u434298895,1469080350,Java,JAVA,java,Accepted,40,24208,181,1/1
s824657088,u501711118,1433084701,Java,JAVA,java,Wrong Answer,40,16996,180,0/1
s825142898,u161732599,1458570291,Java,JAVA,java,WA: Presentation Error,40,24108,280,0/1
s825352765,u764933614,1429100135,Java,JAVA,java,Runtime Error,0,0,407,0/1
s826573523,u539186441,1500618847,Java,JAVA,java,Wrong Answer,30,23956,211,0/1
s827020218,u490020672,1447151917,Java,JAVA,java,Wrong Answer,30,24180,255,0/1
s827153565,u532353839,1314941195,Java,JAVA,java,Accepted,100,0,177,
s827242559,u161732599,1458570608,Java,JAVA,java,Accepted,40,24048,279,1/1
s828205997,u865272027,1498465087,Java,JAVA,java,Compile Error,10,0,180,0/1
s829341319,u435226340,1334635591,Java,JAVA,java,Accepted,50,9236,173,1/1
s829368500,u480459673,1303361396,Java,JAVA,java,Runtime Error,-10,8852,186,
s829536057,u171562065,1347022715,Java,JAVA,java,Wrong Answer,40,9348,161,0/1
s829922573,u676399799,1266214452,Java,JAVA,java,Accepted,40,9164,135,
s831346060,u853459486,1494857446,Java,JAVA,java,Runtime Error,0,0,180,0/1
s831789304,u697759773,1416344499,Java,JAVA,java,Compile Error,30,0,197,0/1
s831991590,u158338651,1465282175,Java,JAVA,java,Wrong Answer,60,24824,230,0/1
s832154862,u651825509,1266215245,Java,JAVA,java,Accepted,40,9372,108,
s832489601,u622375508,1484674479,Java,JAVA,java,Wrong Answer,40,24092,139,0/1
s832514209,u384477692,1499664455,Java,JAVA,java,Compile Error,120,0,311,0/1
s833981441,u692394646,1484638296,Java,JAVA,java,Compile Error,50,0,194,0/1
s834404805,u058727270,1373710593,Java,JAVA,java,Wrong Answer,50,16896,179,0/1
s835131710,u449077029,1461688367,Java,JAVA,java,Time Limit Exceeded,20000,98012,187,0/1
s835582383,u427567899,1433735839,Java,JAVA,java,Accepted,40,15008,172,1/1
s835697072,u982989219,1395629926,Java,JAVA,java,Compile Error,2620,0,192,0/1
s835787431,u489628450,1544500181,Java,JAVA,java,Accepted,30,23992,206,1/1
s836025894,u046673593,1395705012,Java,JAVA,java,Wrong Answer,40,16856,196,0/1
s836057609,u127170380,1395704697,Java,JAVA,java,Compile Error,40,0,289,0/1
s836199591,u216214655,1555046455,Java,JAVA,java,Accepted,30,24092,215,1/1
s837119257,u017525488,1295093456,Java,JAVA,java,Runtime Error,-10,9252,183,
s837552733,u063731366,1449479175,Java,JAVA,java,Compile Error,90,0,197,0/1
s838426806,u335668275,1366026064,Java,JAVA,java,Accepted,40,16852,181,1/1
s838540100,u230222450,1438477258,Java,JAVA,java,Accepted,40,16856,195,1/1
s838987905,u149293570,1439381402,Java,JAVA,java,Accepted,40,16856,242,1/1
s839199663,u464538102,1471150726,Java,JAVA,java,Accepted,30,24100,277,1/1
s839596032,u081343554,1499663878,Java,JAVA,java,Compile Error,120,0,310,0/1
s839912943,u903857457,1460941131,Java,JAVA,java,Wrong Answer,50,24084,206,0/1
s840517498,u220242928,1471413077,Java,JAVA,java,Compile Error,30,0,224,0/1
s840854510,u196688773,1493641415,Java,JAVA,java,Compile Error,0,0,142,0/1
s841057899,u672724133,1472456334,Java,JAVA,java,Accepted,40,24200,169,1/1
s842376950,u843222791,1503145050,Java,JAVA,java,Compile Error,50,0,399,0/1
s843073691,u965514530,1478616144,Java,JAVA,java,Compile Error,210,0,174,0/1
s843825941,u762532946,1471583668,Java,JAVA,java,Compile Error,0,0,215,0/1
s844275465,u449077029,1461687761,Java,JAVA,java,Compile Error,0,0,271,0/1
s844852890,u358879127,1279004494,Java,JAVA,java,Runtime Error,-10,9264,343,
s845000402,u449732162,1341572671,Java,JAVA,java,Accepted,40,9344,270,1/1
s845144368,u577457452,1349154567,Java,JAVA,java,Accepted,100,12000,248,1/1
s845995922,u767210212,1562207414,Java,JAVA,java,Accepted,30,24124,278,1/1
s846020957,u011621222,1354011664,Java,JAVA,java,Runtime Error,0,9264,174,0/1
s846095191,u239473104,1531468737,Java,JAVA,java,Accepted,40,24204,206,1/1
s847551064,u011621222,1379252726,Java,JAVA,java,Compile Error,50,0,211,0/1
s848253937,u932673438,1292242353,Java,JAVA,java,Accepted,40,9372,223,
s848421104,u048020936,1340958384,Java,JAVA,java,Accepted,40,8992,213,1/1
s848586602,u129766044,1434962982,Java,JAVA,java,Accepted,30,16844,276,1/1
s850036508,u822674699,1356772444,Java,JAVA,java,Compile Error,0,0,177,0/1
s851737033,u131592835,1366900756,Java,JAVA,java,Compile Error,50,0,179,0/1
s852110215,u263773686,1471583781,Java,JAVA,java,Compile Error,40,0,208,0/1
s852660806,u759949288,1281339278,Java,JAVA,java,Accepted,40,9356,226,
s853049877,u235115976,1594864801,Java,JAVA,java,Accepted,50,24084,197,1/1
s854223313,u950025841,1464161778,Java,JAVA,java,Accepted,40,24128,165,1/1
s854232885,u722076734,1432819753,Java,JAVA,java,Accepted,50,17300,332,1/1
s854279978,u188882971,1461573056,Java,JAVA,java,Compile Error,0,0,202,0/1
s854553639,u054547908,1390969908,Java,JAVA,java,Compile Error,0,0,164,0/1
s854602969,u660498157,1309075580,Java,JAVA,java,Accepted,90,12000,159,
s854661231,u633945128,1462988200,Java,JAVA,java,Accepted,30,24176,304,1/1
s855511521,u489809100,1430737600,Java,JAVA,java,Wrong Answer,40,16856,183,0/1
s855579995,u910780605,1409456519,Java,JAVA,java,Runtime Error,0,0,192,0/1
s855594355,u770686467,1344487376,Java,JAVA,java,Runtime Error,0,9264,160,0/1
s855701262,u124285629,1381122377,Java,JAVA,java,Runtime Error,0,0,220,0/1
s856052051,u766582426,1334276439,Java,JAVA,java,Accepted,40,9372,307,1/1
s856260802,u976937698,1458216064,Java,JAVA,java,Wrong Answer,30,24132,193,0/1
s857139125,u174656551,1500741036,Java,JAVA,java,Compile Error,280,0,192,0/1
s857815419,u118652549,1438357186,Java,JAVA,java,Accepted,40,16844,166,1/1
s858340840,u489809100,1430736493,Java,JAVA,java,Time Limit Exceeded,20000,61872,172,0/1
s858398360,u126791750,1353759237,Java,JAVA,java,Accepted,40,9268,176,1/1
s858415454,u146879185,1410431602,Java,JAVA,java,Wrong Answer,30,16860,182,0/1
s858431866,u435300817,1495193481,Java,JAVA,java,Compile Error,40,0,903,0/1
s859246519,u660879425,1335500815,Java,JAVA,java,Accepted,40,9424,250,1/1
s859260166,u804946891,1406215465,Java,JAVA,java,Runtime Error,0,0,503,0/1
s859401202,u222246370,1351752695,Java,JAVA,java,Accepted,40,9324,295,1/1
s860071483,u982302262,1403779353,Java,JAVA,java,Accepted,40,16852,165,1/1
s860181861,u100936886,1397876199,Java,JAVA,java,Accepted,40,16856,200,1/1
s860184059,u469183706,1499665530,Java,JAVA,java,Wrong Answer,30,24092,256,0/1
s860377158,u918410812,1436612232,Java,JAVA,java,Accepted,40,16852,240,1/1
s860588733,u104924480,1545804615,Java,JAVA,java,Runtime Error,0,0,241,0/1
s860697168,u011621222,1413008111,Java,JAVA,java,WA: Presentation Error,30,16856,298,0/1
s861240460,u341436642,1517266533,Java,JAVA,java,Compile Error,0,0,267,0/1
s861304913,u011621222,1391152554,Java,JAVA,java,Accepted,30,16852,234,1/1
s861387705,u122049280,1401890513,Java,JAVA,java,Compile Error,10,0,354,0/1
s862826297,u699160354,1514896938,Java,JAVA,java,Wrong Answer,60,24948,164,0/1
s863124581,u193103338,1487513271,Java,JAVA,java,Accepted,40,24188,227,1/1
s863989920,u336739654,1449324611,Java,JAVA,java,Wrong Answer,50,23948,169,0/1
s865010776,u439308052,1482244873,Java,JAVA,java,Wrong Answer,40,24184,217,0/1
s865077365,u551456712,1492211059,Java,JAVA,java,Compile Error,30,0,261,0/1
s865319938,u096769764,1384821401,Java,JAVA,java,Wrong Answer,40,16864,178,0/1
s865600985,u185817908,1434614777,Java,JAVA,java,Compile Error,40,0,211,0/1
s865730254,u413996626,1309076807,Java,JAVA,java,Runtime Error,0,9372,113,
s865833362,u172902549,1378772937,Java,JAVA,java,Compile Error,30,0,197,0/1
s865998059,u543455684,1445780395,Java,JAVA,java,Compile Error,40,0,162,0/1
s866641217,u162632632,1532613895,Java,JAVA,java,Accepted,30,24308,280,1/1
s866772669,u764933614,1429100962,Java,JAVA,java,Accepted,30,16852,409,1/1
s868619258,u537646413,1450004673,Java,JAVA,java,Accepted,40,24156,201,1/1
s868679863,u720191532,1469865666,Java,JAVA,java,Wrong Answer,40,24220,176,0/1
s868758397,u705416268,1432821342,Java,JAVA,java,Accepted,40,16848,166,1/1
s868775906,u696166817,1411039811,Java,JAVA,java,Compile Error,0,0,293,0/1
s869221762,u651825509,1266216154,Java,JAVA,java,Accepted,40,9364,105,
s869557204,u672411618,1470706025,Java,JAVA,java,Accepted,30,24204,174,1/1
s870678985,u546285759,1491632071,Java,JAVA,java,Runtime Error,0,0,187,0/1
s870736956,u011621222,1356060895,Java,JAVA,java,Wrong Answer,40,9344,155,0/1
s871140675,u388921143,1455804824,Java,JAVA,java,Runtime Error,0,0,197,0/1
s871789940,u674779272,1370817850,Java,JAVA,java,Compile Error,0,0,179,0/1
